filename,publisher,raw_count,total,ag_share
allafrica_2009.csv,the post (buea),8,9,0.889
allafrica_2009.csv,the times of zambia (ndola),14,17,0.824
allafrica_2009.csv,this day (lagos),115,170,0.676
allafrica_2009.csv,tradeinvest africa (cape town),7,7,1.0
allafrica_2009.csv,un integrated regional information networks,71,77,0.922
allafrica_2009.csv,un news service,13,15,0.867
allafrica_2009.csv,united nations office for the coordination of humanitarian affairs (new york),1,1,1.0
allafrica_2009.csv,united state embassy (maputo),2,2,1.0
allafrica_2009.csv,united states embassy (abidjan),0,2,0.0
allafrica_2009.csv,vanguard (lagos),90,148,0.608
allafrica_2009.csv,world food prize foundation (des moines),1,1,1.0
allafrica_2009.csv,zimbabwe independent (harare),8,16,0.5
allafrica_2009.csv,zimbabwe standard (harare),4,13,0.308
allafrica_2010.csv,accra mail (accra),5,7,0.714
allafrica_2010.csv,addis fortune (addis ababa),3,4,0.75
allafrica_2010.csv,"africafocus (washington, dc)",2,2,1.0
allafrica_2010.csv,agencia de informacao de mocambique (maputo),30,36,0.833
allafrica_2010.csv,allafrica.com,6,9,0.667
allafrica_2010.csv,"america.gov (washington, dc)",6,7,0.857
allafrica_2010.csv,angola press agency (luanda),29,33,0.879
allafrica_2010.csv,arusha times (arusha),5,9,0.556
allafrica_2010.csv,biz-community (cape town),0,2,0.0
allafrica_2010.csv,buanews (tshwane),2,2,1.0
allafrica_2010.csv,business daily (nairobi),24,26,0.923
allafrica_2010.csv,business day (johannesburg),10,23,0.435
allafrica_2010.csv,cameroon tribune (yaoundé),21,24,0.875
allafrica_2010.csv,catholic information service for africa (nairobi),1,1,1.0
allafrica_2010.csv,commonwealth news and information service (london),1,1,1.0
allafrica_2010.csv,concord times (freetown),28,33,0.848
allafrica_2010.csv,content from a premium partner african development bank (abidjan),2,2,1.0
allafrica_2010.csv,content from a premium partner economic community of west african states (abuja),1,1,1.0
allafrica_2010.csv,content from a premium partner roland a. y. holou (columbia),1,1,1.0
allafrica_2010.csv,daily champion (lagos),46,69,0.667
allafrica_2010.csv,daily independent (lagos),111,168,0.661
allafrica_2010.csv,daily trust (abuja),67,88,0.761
allafrica_2010.csv,east african business week (kampala),9,9,1.0
allafrica_2010.csv,european union naval force somalia (northwood),0,1,0.0
allafrica_2010.csv,fahamu (oxford),14,15,0.933
allafrica_2010.csv,financial gazette (harare),4,8,0.5
allafrica_2010.csv,foroyaa newspaper (serrekunda),3,3,1.0
allafrica_2010.csv,ghanaian chronicle (accra),16,28,0.571
allafrica_2010.csv,government of liberia (monrovia),1,1,1.0
allafrica_2010.csv,inter press service,29,31,0.935
allafrica_2010.csv,international federation of journalists (brussels),1,1,1.0
allafrica_2010.csv,international freedom of expression exchange clearing house (toronto),1,1,1.0
allafrica_2010.csv,leadership (abuja),40,58,0.69
allafrica_2010.csv,mediaglobal (new york),1,2,0.5
allafrica_2010.csv,mmegi/the reporter (gaborone),3,10,0.3
allafrica_2010.csv,namibia economist (windhoek),2,4,0.5
allafrica_2010.csv,new democrat (monrovia),0,2,0.0
allafrica_2010.csv,new era (windhoek),12,13,0.923
allafrica_2010.csv,new vision (kampala),253,304,0.832
allafrica_2010.csv,"ohio university press (athens, oh)",2,2,1.0
allafrica_2010.csv,oxfam east africa blog (nairobi),0,2,0.0
allafrica_2010.csv,oxfam international (oxford),1,1,1.0
allafrica_2010.csv,public agenda (accra),9,12,0.75
allafrica_2010.csv,radio france internationale,1,1,1.0
allafrica_2010.csv,scidev.net,10,10,1.0
allafrica_2010.csv,shabait.com (asmara),18,18,1.0
allafrica_2010.csv,southern african news features (harare),1,1,1.0
allafrica_2010.csv,sudan news agency (khartoum),0,1,0.0
allafrica_2010.csv,sudan tribune,3,3,1.0
allafrica_2010.csv,sw radio africa (london),7,8,0.875
allafrica_2010.csv,tanzania daily news (dar es salaam),15,25,0.6
allafrica_2010.csv,the analyst (monrovia),9,10,0.9
allafrica_2010.csv,the citizen (dar es salaam),32,41,0.78
allafrica_2010.csv,the daily observer (banjul),11,13,0.846
allafrica_2010.csv,the east african (nairobi),40,51,0.784
allafrica_2010.csv,the herald (harare),60,72,0.833
allafrica_2010.csv,the independent (kampala),7,9,0.778
allafrica_2010.csv,the informer (monrovia),9,11,0.818
allafrica_2010.csv,the monitor (kampala),82,117,0.701
allafrica_2010.csv,the namibian (windhoek),3,11,0.273
allafrica_2010.csv,the nation (nairobi),61,101,0.604
allafrica_2010.csv,the new times (kigali),54,71,0.761
allafrica_2010.csv,the observer (kampala),6,12,0.5
allafrica_2010.csv,the south african civil society information service (johannesburg),2,2,1.0
allafrica_2010.csv,the star (nairobi),0,2,0.0
allafrica_2010.csv,the times of zambia (ndola),29,31,0.935
allafrica_2010.csv,this day (lagos),47,75,0.627
allafrica_2010.csv,tradeinvest africa (cape town),2,3,0.667
allafrica_2010.csv,un integrated regional information networks,67,74,0.905
allafrica_2010.csv,un news service,5,6,0.833
allafrica_2010.csv,"united states african development foundation (washington, dc)",4,4,1.0
allafrica_2010.csv,vanguard (lagos),89,132,0.674
allafrica_2010.csv,zimbabwe independent (harare),15,20,0.75
allafrica_2010.csv,zimbabwe standard (harare),10,14,0.714
allafrica_2011.csv,accra mail (accra),1,4,0.25
allafrica_2011.csv,addis fortune (addis ababa),7,10,0.7
allafrica_2011.csv,african arguments,1,1,1.0
allafrica_2011.csv,agencia de informacao de mocambique (maputo),48,54,0.889
allafrica_2011.csv,alertnet,9,9,1.0
allafrica_2011.csv,allafrica.com,8,8,1.0
allafrica_2011.csv,alliance for a green revolution in africa (nairobi),1,1,1.0
allafrica_2011.csv,"america.gov (washington, dc)",1,1,1.0
allafrica_2011.csv,anglican communion news service (london),1,1,1.0
allafrica_2011.csv,angola press agency (luanda),30,33,0.909
allafrica_2011.csv,arabic network for human rights information (cairo),1,1,1.0
allafrica_2011.csv,arusha times (arusha),3,4,0.75
allafrica_2011.csv,biz-community (cape town),4,6,0.667
allafrica_2011.csv,buanews (tshwane),7,9,0.778
allafrica_2011.csv,burness communications (bethesda),2,2,1.0
allafrica_2011.csv,business daily (nairobi),45,48,0.938
allafrica_2011.csv,cameroon tribune (yaoundé),13,16,0.812
allafrica_2011.csv,commonwealth news and information service (london),1,1,1.0
allafrica_2011.csv,concord times (freetown),27,35,0.771
allafrica_2011.csv,content from a premium partner african development bank (abidjan),1,1,1.0
allafrica_2011.csv,dabanga (port sudan),2,4,0.5
allafrica_2011.csv,daily champion (lagos),57,77,0.74
allafrica_2011.csv,daily independent (lagos),116,177,0.655
allafrica_2011.csv,daily maverick (johannesburg),2,2,1.0
allafrica_2011.csv,daily trust (abuja),125,168,0.744
allafrica_2011.csv,east african business week (kampala),23,28,0.821
allafrica_2011.csv,european union naval force somalia (northwood),0,1,0.0
allafrica_2011.csv,fahamu (oxford),14,15,0.933
allafrica_2011.csv,financial gazette (harare),11,14,0.786
allafrica_2011.csv,food and agriculture organization (rome),1,1,1.0
allafrica_2011.csv,food and agriculture organization of the united nations (rome),2,2,1.0
allafrica_2011.csv,food security and nutrition analysis unit (nairobi),1,1,1.0
allafrica_2011.csv,foroyaa newspaper (serrekunda),4,7,0.571
allafrica_2011.csv,gender links (johannesburg),3,3,1.0
allafrica_2011.csv,ghanaian chronicle (accra),48,67,0.716
allafrica_2011.csv,government of liberia (monrovia),2,2,1.0
allafrica_2011.csv,government of south africa (pretoria),3,3,1.0
allafrica_2011.csv,government of south sudan (juba),2,3,0.667
allafrica_2011.csv,greenpeace international (amsterdam),1,1,1.0
allafrica_2011.csv,guardian global development network (london),2,2,1.0
allafrica_2011.csv,health-e (cape town),0,1,0.0
allafrica_2011.csv,heritage (monrovia),1,3,0.333
allafrica_2011.csv,hirondelle news agency (lausanne),1,2,0.5
allafrica_2011.csv,"human rights watch (washington, dc)",3,3,1.0
allafrica_2011.csv,infos plus gabon (libreville),1,1,1.0
allafrica_2011.csv,inter press service,27,29,0.931
allafrica_2011.csv,international coalition of civil society organizations,0,2,0.0
allafrica_2011.csv,international committee of the red cross (geneva),5,5,1.0
allafrica_2011.csv,"international food policy research institute (washington, dc)",1,1,1.0
allafrica_2011.csv,international freedom of expression exchange clearing house (toronto),0,2,0.0
allafrica_2011.csv,international fund for agricultural development (rome),3,3,1.0
allafrica_2011.csv,leadership (abuja),83,111,0.748
allafrica_2011.csv,medecins sans frontieres (geneva),0,1,0.0
allafrica_2011.csv,namibia economist (windhoek),0,2,0.0
allafrica_2011.csv,new democrat (monrovia),1,1,1.0
allafrica_2011.csv,new era (windhoek),14,19,0.737
allafrica_2011.csv,new vision (kampala),87,118,0.737
allafrica_2011.csv,nigeria first (abuja),3,3,1.0
allafrica_2011.csv,"nourishing (washington, d.c.)",1,1,1.0
allafrica_2011.csv,oxfam international (oxford),1,1,1.0
allafrica_2011.csv,public agenda (accra),13,15,0.867
allafrica_2011.csv,radio france internationale,0,3,0.0
allafrica_2011.csv,reporting development network africa (grahamstown),1,1,1.0
allafrica_2011.csv,rwanda focus (kigali),1,3,0.333
allafrica_2011.csv,scidev.net,17,17,1.0
allafrica_2011.csv,shabait.com (asmara),21,21,1.0
allafrica_2011.csv,shabelle media network (mogadishu),2,2,1.0
allafrica_2011.csv,sokwanele (harare),0,1,0.0
allafrica_2011.csv,south african press association,0,1,0.0
allafrica_2011.csv,south sudan news agency,1,2,0.5
allafrica_2011.csv,southern african news features (harare),2,2,1.0
allafrica_2011.csv,sudan news agency (khartoum),6,6,1.0
allafrica_2011.csv,sudan tribune,15,26,0.577
allafrica_2011.csv,sw radio africa (london),0,1,0.0
allafrica_2011.csv,swazi media commentary (gaborone),1,1,1.0
allafrica_2011.csv,tanzania daily news (dar es salaam),13,30,0.433
allafrica_2011.csv,the analyst (monrovia),2,4,0.5
allafrica_2011.csv,the citizen (dar es salaam),41,60,0.683
allafrica_2011.csv,the daily observer (banjul),11,12,0.917
allafrica_2011.csv,the east african (nairobi),33,43,0.767
allafrica_2011.csv,the herald (harare),45,58,0.776
allafrica_2011.csv,the independent (kampala),32,40,0.8
allafrica_2011.csv,the informer (monrovia),1,2,0.5
allafrica_2011.csv,the moment (london),21,28,0.75
allafrica_2011.csv,the monitor (kampala),182,228,0.798
allafrica_2011.csv,the namibian (windhoek),10,18,0.556
allafrica_2011.csv,the nation (nairobi),93,120,0.775
allafrica_2011.csv,the new dawn (monrovia),3,6,0.5
allafrica_2011.csv,the new times (kigali),87,94,0.926
allafrica_2011.csv,the observer (kampala),15,24,0.625
allafrica_2011.csv,the star (nairobi),103,138,0.746
allafrica_2011.csv,the times of zambia (ndola),46,51,0.902
allafrica_2011.csv,this day (lagos),58,87,0.667
allafrica_2011.csv,this is africa,2,2,1.0
allafrica_2011.csv,tradeinvest africa (cape town),4,4,1.0
allafrica_2011.csv,tunisia live (tunis),0,2,0.0
allafrica_2011.csv,un integrated regional information networks,65,72,0.903
allafrica_2011.csv,un news service,12,12,1.0
allafrica_2011.csv,united nations development programme (new york),2,2,1.0
allafrica_2011.csv,united nations high commissioner for refugees,6,6,1.0
allafrica_2011.csv,united nations-african union mission in darfur (el fasher),1,1,1.0
allafrica_2011.csv,"united states department of state (washington, dc)",5,6,0.833
allafrica_2011.csv,vanguard (lagos),104,153,0.68
allafrica_2011.csv,west cape news (cape town),1,1,1.0
allafrica_2011.csv,"world bank (washington, dc)",4,5,0.8
allafrica_2011.csv,"worldwatch institute (washington, dc)",2,2,1.0
allafrica_2011.csv,zimbabwe independent (harare),9,13,0.692
allafrica_2011.csv,zimbabwe standard (harare),4,10,0.4
allafrica_2012.csv,accra mail (accra),2,2,1.0
allafrica_2012.csv,addis fortune (addis ababa),6,6,1.0
allafrica_2012.csv,africa progress panel (geneva),1,1,1.0
allafrica_2012.csv,africa renewal (united nations),1,1,1.0
allafrica_2012.csv,"africafocus (washington, dc)",4,4,1.0
allafrica_2012.csv,african arguments,3,3,1.0
allafrica_2012.csv,agencia de informacao de mocambique (maputo),33,38,0.868
allafrica_2012.csv,alertnet,32,32,1.0
allafrica_2012.csv,allafrica.com,18,19,0.947
allafrica_2012.csv,alliance for a green revolution,2,2,1.0
allafrica_2012.csv,alliance for a green revolution in africa (nairobi),6,6,1.0
allafrica_2012.csv,amnesty international (london),0,1,0.0
allafrica_2012.csv,anglican communion news service (london),1,1,1.0
allafrica_2012.csv,angola press agency (luanda),40,47,0.851
allafrica_2012.csv,arabic network for human rights information (cairo),0,1,0.0
allafrica_2012.csv,arusha times (arusha),9,11,0.818
allafrica_2012.csv,bill and melinda gates foundation (seattle),2,2,1.0
allafrica_2012.csv,biz-community (cape town),6,10,0.6
allafrica_2012.csv,buanews (tshwane),1,1,1.0
allafrica_2012.csv,burness communications (bethesda),1,1,1.0
allafrica_2012.csv,business daily (nairobi),6,8,0.75
allafrica_2012.csv,cameroon tribune (yaoundé),46,50,0.92
allafrica_2012.csv,catholic information service for africa (nairobi),2,2,1.0
allafrica_2012.csv,christian aid (london),2,2,1.0
allafrica_2012.csv,cio africa (nairobi),1,1,1.0
allafrica_2012.csv,commonwealth news and information service (london),3,3,1.0
allafrica_2012.csv,concord times (freetown),13,13,1.0
allafrica_2012.csv,content from a premium partner african development bank (abidjan),7,7,1.0
allafrica_2012.csv,content from a premium partner economic community of west african states (abuja),1,2,0.5
allafrica_2012.csv,content from a premium partner invest africa u.s. (new york),1,1,1.0
allafrica_2012.csv,cue online (grahamstown),0,1,0.0
allafrica_2012.csv,dabanga (port sudan),4,5,0.8
allafrica_2012.csv,daily champion (lagos),5,7,0.714
allafrica_2012.csv,daily maverick (johannesburg),5,10,0.5
allafrica_2012.csv,daily trust (abuja),232,303,0.766
allafrica_2012.csv,east african business week (kampala),35,38,0.921
allafrica_2012.csv,ethiopian news agency (addis ababa),3,3,1.0
allafrica_2012.csv,ethiopian press agency (addis ababa),5,5,1.0
allafrica_2012.csv,european commission (brussels),1,1,1.0
allafrica_2012.csv,fahamu (oxford),17,19,0.895
allafrica_2012.csv,fairtrade africa (nairobi),2,3,0.667
allafrica_2012.csv,financial gazette (harare),12,17,0.706
allafrica_2012.csv,food and agriculture organization of the united nations (rome),11,11,1.0
allafrica_2012.csv,foroyaa newspaper (serrekunda),7,13,0.538
allafrica_2012.csv,forum on china-africa cooperation (beijing),1,1,1.0
allafrica_2012.csv,garowe online (garowe),1,1,1.0
allafrica_2012.csv,gavi alliance (geneva),1,1,1.0
allafrica_2012.csv,ghanaian chronicle (accra),25,41,0.61
allafrica_2012.csv,government of ethiopia (addis ababa),1,1,1.0
allafrica_2012.csv,government of ghana (accra),3,3,1.0
allafrica_2012.csv,government of liberia (monrovia),1,1,1.0
allafrica_2012.csv,government of rwanda (kigali),1,1,1.0
allafrica_2012.csv,government of sierra leone (freetown),1,1,1.0
allafrica_2012.csv,government of south africa (pretoria),2,2,1.0
allafrica_2012.csv,government of south sudan (juba),3,3,1.0
allafrica_2012.csv,greenpeace international (amsterdam),2,3,0.667
allafrica_2012.csv,groundup (cape town),0,1,0.0
allafrica_2012.csv,guardian global development network (london),7,8,0.875
allafrica_2012.csv,guernica (london),0,1,0.0
allafrica_2012.csv,health-e (cape town),1,1,1.0
allafrica_2012.csv,heritage (monrovia),10,11,0.909
allafrica_2012.csv,hirondelle news agency (lausanne),0,1,0.0
allafrica_2012.csv,"human rights watch (washington, dc)",2,3,0.667
allafrica_2012.csv,inter press service,37,40,0.925
allafrica_2012.csv,international center for tropical agriculture (cali),1,1,1.0
allafrica_2012.csv,international committee of the red cross (geneva),5,5,1.0
allafrica_2012.csv,international federation of red cross and red crescent societies,10,11,0.909
allafrica_2012.csv,"international food policy research institute (washington, dc)",1,1,1.0
allafrica_2012.csv,international fund for agricultural development (rome),10,10,1.0
allafrica_2012.csv,"international monetary fund (washington, dc)",2,2,1.0
allafrica_2012.csv,l'express weekly (port louis),0,1,0.0
allafrica_2012.csv,leadership (abuja),172,201,0.856
allafrica_2012.csv,medecins sans frontieres (geneva),2,2,1.0
allafrica_2012.csv,mediaglobal (new york),0,1,0.0
allafrica_2012.csv,"michigan state university (east lansing, mi)",1,1,1.0
allafrica_2012.csv,movement for democratic change (harare),1,1,1.0
allafrica_2012.csv,namibia economist (windhoek),6,7,0.857
allafrica_2012.csv,new democrat (monrovia),1,1,1.0
allafrica_2012.csv,new era (windhoek),12,14,0.857
allafrica_2012.csv,new vision (kampala),83,112,0.741
allafrica_2012.csv,news of rwanda (kigali),10,12,0.833
allafrica_2012.csv,nigeria first (abuja),6,8,0.75
allafrica_2012.csv,open society initiative for southern africa (johannesburg),1,2,0.5
allafrica_2012.csv,oxfam international (oxford),0,1,0.0
allafrica_2012.csv,panos (london),1,1,1.0
allafrica_2012.csv,public agenda (accra),8,8,1.0
allafrica_2012.csv,"queensland university of technology (brisbane, australia)",1,1,1.0
allafrica_2012.csv,reporting development network africa (grahamstown),1,1,1.0
allafrica_2012.csv,rwanda express (kigali),14,17,0.824
allafrica_2012.csv,rwanda focus (kigali),36,39,0.923
allafrica_2012.csv,sanews.gov.za (tshwane),2,2,1.0
allafrica_2012.csv,scidev.net,15,16,0.938
allafrica_2012.csv,shabait.com (asmara),23,24,0.958
allafrica_2012.csv,shabelle media network (mogadishu),1,1,1.0
allafrica_2012.csv,sokwanele (harare),2,2,1.0
allafrica_2012.csv,south sudan news agency,8,11,0.727
allafrica_2012.csv,southafrica.info (johannesburg),2,4,0.5
allafrica_2012.csv,sudan tribune,20,30,0.667
allafrica_2012.csv,survival international (london),2,2,1.0
allafrica_2012.csv,sw radio africa (london),2,6,0.333
allafrica_2012.csv,swazi media commentary (gaborone),1,1,1.0
allafrica_2012.csv,tanzania daily news (dar es salaam),91,112,0.812
allafrica_2012.csv,the analyst (monrovia),8,9,0.889
allafrica_2012.csv,the citizen (dar es salaam),8,10,0.8
allafrica_2012.csv,the citizen (juba),11,17,0.647
allafrica_2012.csv,the daily observer (banjul),9,10,0.9
allafrica_2012.csv,the east african (nairobi),0,1,0.0
allafrica_2012.csv,the herald (harare),58,79,0.734
allafrica_2012.csv,the independent (kampala),29,37,0.784
allafrica_2012.csv,the informer (monrovia),2,4,0.5
allafrica_2012.csv,the inquirer (monrovia),4,4,1.0
allafrica_2012.csv,the moment (london),16,26,0.615
allafrica_2012.csv,the monitor (kampala),32,47,0.681
allafrica_2012.csv,the namibian (windhoek),4,9,0.444
allafrica_2012.csv,the nation (nairobi),13,20,0.65
allafrica_2012.csv,the new dawn (monrovia),13,19,0.684
allafrica_2012.csv,the new republic liberia (monrovia),3,4,0.75
allafrica_2012.csv,the new times (kigali),82,112,0.732
allafrica_2012.csv,the observer (kampala),31,53,0.585
allafrica_2012.csv,the star (nairobi),74,113,0.655
allafrica_2012.csv,the times of zambia (ndola),39,47,0.83
allafrica_2012.csv,thinkafricapress,11,12,0.917
allafrica_2012.csv,this day (lagos),188,218,0.862
allafrica_2012.csv,this is africa,3,3,1.0
allafrica_2012.csv,tradeinvest africa (cape town),2,2,1.0
allafrica_2012.csv,tunisia live (tunis),1,1,1.0
allafrica_2012.csv,un integrated regional information networks,46,52,0.885
allafrica_2012.csv,un news service,3,3,1.0
allafrica_2012.csv,united nations development programme (new york),1,1,1.0
allafrica_2012.csv,united nations high commissioner for refugees,11,17,0.647
allafrica_2012.csv,united nations world food programme (rome),5,5,1.0
allafrica_2012.csv,united states africa command (stuttgart),1,1,1.0
allafrica_2012.csv,"united states department of state (washington, dc)",17,17,1.0
allafrica_2012.csv,united states embassy (monrovia),1,1,1.0
allafrica_2012.csv,united states embassy (pretoria),1,1,1.0
allafrica_2012.csv,vanguard (lagos),210,278,0.755
allafrica_2012.csv,"world bank (washington, dc)",6,6,1.0
allafrica_2012.csv,"worldwatch institute (washington, dc)",13,13,1.0
allafrica_2012.csv,zimbabwe independent (harare),6,11,0.545
allafrica_2012.csv,zimbabwe standard (harare),6,11,0.545
allafrica_2013.csv,addis fortune (addis ababa),8,10,0.8
allafrica_2013.csv,africa in fact (johannesburg),3,3,1.0
allafrica_2013.csv,africa renewal (united nations),1,1,1.0
allafrica_2013.csv,africa research institute (london),1,1,1.0
allafrica_2013.csv,"africafocus (washington, dc)",1,1,1.0
allafrica_2013.csv,african arguments,1,3,0.333
allafrica_2013.csv,african orphan crops consortium,1,1,1.0
allafrica_2013.csv,agencia de informacao de mocambique (maputo),16,22,0.727
allafrica_2013.csv,alertnet,21,22,0.955
allafrica_2013.csv,allafrica.com,6,6,1.0
allafrica_2013.csv,anglican communion news service (london),3,3,1.0
allafrica_2013.csv,angola press agency (luanda),30,34,0.882
allafrica_2013.csv,arusha times (arusha),4,4,1.0
allafrica_2013.csv,aswat masriya (cairo),0,1,0.0
allafrica_2013.csv,biz-community (cape town),3,5,0.6
allafrica_2013.csv,caj news agency (johannesburg),1,1,1.0
allafrica_2013.csv,cameroon tribune (yaoundã©),14,15,0.933
allafrica_2013.csv,cameroon tribune (yaoundé),18,19,0.947
allafrica_2013.csv,cgiar (montpellier),3,3,1.0
allafrica_2013.csv,cio africa (nairobi),1,1,1.0
allafrica_2013.csv,commonwealth news and information service (london),1,1,1.0
allafrica_2013.csv,concord times (freetown),8,9,0.889
allafrica_2013.csv,congress of south african trade unions (johannesburg),1,4,0.25
allafrica_2013.csv,content from a premium partner african development bank (abidjan),10,10,1.0
allafrica_2013.csv,dabanga (port sudan),9,15,0.6
allafrica_2013.csv,daily maverick (johannesburg),0,2,0.0
allafrica_2013.csv,daily trust (abuja),242,295,0.82
allafrica_2013.csv,deutsche welle (bonn),5,7,0.714
allafrica_2013.csv,east african business week (kampala),27,29,0.931
allafrica_2013.csv,east african community (nairobi),1,1,1.0
allafrica_2013.csv,ethiopian radio and television agency (addis ababa),5,5,1.0
allafrica_2013.csv,european union external action (brussels),2,2,1.0
allafrica_2013.csv,fahamu (oxford),4,5,0.8
allafrica_2013.csv,fairtrade africa (nairobi),1,1,1.0
allafrica_2013.csv,financial gazette (harare),3,4,0.75
allafrica_2013.csv,food and agriculture organization of the united nations (rome),11,11,1.0
allafrica_2013.csv,foroyaa newspaper (serrekunda),3,5,0.6
allafrica_2013.csv,forum on china-africa cooperation (beijing),2,2,1.0
allafrica_2013.csv,frontpageafrica (monrovia),19,22,0.864
allafrica_2013.csv,garowe online (garowe),1,2,0.5
allafrica_2013.csv,ghanaian chronicle (accra),29,41,0.707
allafrica_2013.csv,government of ethiopia (addis ababa),1,1,1.0
allafrica_2013.csv,government of ghana (accra),13,15,0.867
allafrica_2013.csv,government of liberia (monrovia),2,2,1.0
allafrica_2013.csv,government of nigeria (abuja),3,3,1.0
allafrica_2013.csv,government of rwanda (kigali),1,1,1.0
allafrica_2013.csv,government of sierra leone (freetown),3,3,1.0
allafrica_2013.csv,government of south africa (pretoria),4,5,0.8
allafrica_2013.csv,government of south sudan (juba),1,2,0.5
allafrica_2013.csv,government of the united kingdom (london),1,1,1.0
allafrica_2013.csv,guardian global development network (london),4,4,1.0
allafrica_2013.csv,heritage (monrovia),11,12,0.917
allafrica_2013.csv,"human rights watch (washington, dc)",1,1,1.0
allafrica_2013.csv,institute for security studies (tshwane/pretoria),0,1,0.0
allafrica_2013.csv,institute for war & peace reporting,1,1,1.0
allafrica_2013.csv,institute of development studies (brighton),1,1,1.0
allafrica_2013.csv,inter press service,19,20,0.95
allafrica_2013.csv,international committee of the red cross (geneva),10,11,0.909
allafrica_2013.csv,international federation of red cross and red crescent societies,6,7,0.857
allafrica_2013.csv,"international food policy research institute (washington, dc)",4,4,1.0
allafrica_2013.csv,leadership (abuja),127,174,0.73
allafrica_2013.csv,magharebia (washington dc),0,1,0.0
allafrica_2013.csv,malawi news agency (lilongwe),11,16,0.688
allafrica_2013.csv,media institute of southern africa (windhoek),1,1,1.0
allafrica_2013.csv,mediaglobal (new york),1,1,1.0
allafrica_2013.csv,mo ibrahim foundation (london),0,1,0.0
allafrica_2013.csv,"mozambique news reports & clippings (milton keynes, uk)",0,1,0.0
allafrica_2013.csv,namibia economist (windhoek),3,4,0.75
allafrica_2013.csv,new democrat (monrovia),5,5,1.0
allafrica_2013.csv,new era (windhoek),15,21,0.714
allafrica_2013.csv,new vision (kampala),143,171,0.836
allafrica_2013.csv,new zimbabwe (london),5,11,0.455
allafrica_2013.csv,news of rwanda (kigali),4,5,0.8
allafrica_2013.csv,office of senator bukola saraki (ilorin),5,5,1.0
allafrica_2013.csv,oxfam international (oxford),1,1,1.0
allafrica_2013.csv,pr newswire (new york),3,4,0.75
allafrica_2013.csv,premium times (abuja),48,82,0.585
allafrica_2013.csv,radio dalsan (mogadishu),0,1,0.0
allafrica_2013.csv,rwanda focus (kigali),21,28,0.75
allafrica_2013.csv,"sabahi (washington, dc)",4,7,0.571
allafrica_2013.csv,sanews.gov.za (tshwane),2,3,0.667
allafrica_2013.csv,scidev.net,15,15,1.0
allafrica_2013.csv,shabait.com (asmara),7,8,0.875
allafrica_2013.csv,south sudan news agency,17,20,0.85
allafrica_2013.csv,southafrica.info (johannesburg),1,1,1.0
allafrica_2013.csv,sudan news agency (khartoum),0,3,0.0
allafrica_2013.csv,sudan tribune,18,26,0.692
allafrica_2013.csv,sw radio africa (london),0,3,0.0
allafrica_2013.csv,tanzania daily news (dar es salaam),122,143,0.853
allafrica_2013.csv,the analyst (monrovia),4,4,1.0
allafrica_2013.csv,the daily observer (banjul),5,7,0.714
allafrica_2013.csv,the girl effect (london),0,1,0.0
allafrica_2013.csv,the herald (harare),66,97,0.68
allafrica_2013.csv,the independent (kampala),29,31,0.935
allafrica_2013.csv,the informer (monrovia),4,5,0.8
allafrica_2013.csv,the inquirer (monrovia),9,12,0.75
allafrica_2013.csv,the namibian (windhoek),3,6,0.5
allafrica_2013.csv,the new dawn (monrovia),16,17,0.941
allafrica_2013.csv,the new republic liberia (monrovia),10,11,0.909
allafrica_2013.csv,"the new sudan vision (omaha, ne)",0,1,0.0
allafrica_2013.csv,the new times (kigali),103,140,0.736
allafrica_2013.csv,the news (monrovia),4,5,0.8
allafrica_2013.csv,the observer (kampala),78,120,0.65
allafrica_2013.csv,the point (banjul),2,4,0.5
allafrica_2013.csv,the reporter (addis ababa),1,1,1.0
allafrica_2013.csv,the south african civil society information service (johannesburg),1,1,1.0
allafrica_2013.csv,the star (nairobi),103,181,0.569
allafrica_2013.csv,the times of zambia (ndola),61,74,0.824
allafrica_2013.csv,the trade beat (johannesburg),1,1,1.0
allafrica_2013.csv,thinkafricapress,7,15,0.467
allafrica_2013.csv,this day (lagos),256,322,0.795
allafrica_2013.csv,this is africa,2,2,1.0
allafrica_2013.csv,tony elumelu foundation (lagos),1,1,1.0
allafrica_2013.csv,un integrated regional information networks,29,31,0.935
allafrica_2013.csv,un news service,8,9,0.889
allafrica_2013.csv,united nations children's fund (new york),1,1,1.0
allafrica_2013.csv,united nations development programme (new york),1,1,1.0
allafrica_2013.csv,united nations environment program (nairobi),2,2,1.0
allafrica_2013.csv,united nations high commissioner for refugees,4,8,0.5
allafrica_2013.csv,united nations world food programme (rome),8,11,0.727
allafrica_2013.csv,"united states agency for international development (washington, dc)",4,4,1.0
allafrica_2013.csv,"united states department of state (washington, dc)",17,17,1.0
allafrica_2013.csv,united states embassy (monrovia),1,1,1.0
allafrica_2013.csv,united states embassy (yaoundé),1,1,1.0
allafrica_2013.csv,vanguard (lagos),183,246,0.744
allafrica_2013.csv,verdade (maputo),0,2,0.0
allafrica_2013.csv,"voice of america (washington, dc)",24,28,0.857
allafrica_2013.csv,"world bank (washington, dc)",4,4,1.0
allafrica_2013.csv,zimbabwe independent (harare),8,10,0.8
allafrica_2013.csv,zimbabwe standard (harare),2,8,0.25
allafrica_2014.csv,addis fortune (addis ababa),11,13,0.846
allafrica_2014.csv,addis standard (addis ababa),2,3,0.667
allafrica_2014.csv,africa renewal (united nations),8,9,0.889
allafrica_2014.csv,african arguments,0,3,0.0
