Crops,Original_Search_Title,Link,Headline,Date,Publisher,Publisher_URL,Source_URL,Body_Text
cassava,Restaurant Menu Go Regional,https://allafrica.com/stories/200811210276.html,Rwanda: Restaurant Menu Go Regional,21 November 2008,The New Times (Kigali),N/A,N/A,"Kigali — The end of the 1994 genocide saw political calm return to Rwanda. And many Rwandans journeyed from exile home. Fourteen years after they settled, there are still visible tendencies that depict their lifestyles when they were in exile.
Remera, located in the suburbs of Kigali City, is an area that harbours a considerable number of former exiles. The small restaurants in the area are faced with the task of identifying with the diverse customer preferences."
cassava;sweet potato,"Rains Subside, Easing Fears of Emergency",https://allafrica.com/stories/200811190649.html,Uganda: Officials Hope Emergency Will Be Avoided as Rains Subside,18 November 2008,UN Integrated Regional Information Networks,N/A,N/A,"Kampala — Heavy rains have displaced thousands and damaged crops in eastern and northern Uganda, but officials are optimistic an emergency will be avoided as better weather is predicted.
""Some people have been affected by heavy rains with some displaced, but this does not mean that we shall see an emergency because the meteorological department has already told us that the rains are at their end,"" Musa Ecweru, state minister for disaster preparedness and refugees, said."
cassava,Researchers to Increase Lifespan of Cassava Tubers,https://allafrica.com/stories/200811190062.html,Uganda: Researchers to Increase Lifespan of Cassava Tubers,18 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — RESEARCH is on to prolong the life of cassava tubers after harvest.
Dr. Yona Baguma, a researcher at the National Crop Resources Research Institute, says they have identified genes from wild cassava that can be incorporated into the local type to delay its post-harvest deterioration."
cassava;sweet potato,'I Saw My Friend Beheaded' - LRA Abductee,https://allafrica.com/stories/200811171018.html,Uganda: Alice - 'I Saw My Friend Being Beheaded and His Body Cut Up',17 November 2008,UN Integrated Regional Information Networks,N/A,N/A,"Gulu — Children abducted by the Lord's Resistance Army (LRA) during its decades-long insurgency in the north have to live with the trauma and psychological scars long after their rescue and return to civilian life.
One such is Alice*, abducted in 2005 when she was only 12. She told IRIN about her escape from rebel captivity in northeastern Democratic Republic of Congo:"
cassava,Why We Are Tapping the Palm Tree Potentials - Anyanwu,https://allafrica.com/stories/200811170740.html,Nigeria: Why We Are Tapping the Palm Tree Potentials - Anyanwu,16 November 2008,Vanguard (Lagos),N/A,N/A,"Chief Longinus Anyanwu spoke on the agriculture policy of Imo State government and efforts being made to boost food production and contribute to the economy of the state.
Could you throw an insight into what the Imo State government has done so far to boost food production and alleviate poverty?"
cassava,Repayment of Loans our Greatest Challenge - Napep Boss,https://allafrica.com/stories/200811170738.html,Nigeria: Repayment of Loans our Greatest Challenge - Napep Boss,16 November 2008,Vanguard (Lagos),N/A,N/A,"Since the National Poverty Eradication Programme (NAPEP) was inaugurated in 2001 to address the challenge of poverty in Nigeria, it has been working in line with the United Nations Millennium Development Goals (MDG) desire to reduce the proportion of people living in poverty by the year 2015. NAPEP has, over the years, designed various schemes and projects to achieve its goals and objectives.
These include Youth Empowerment Scheme,Capacity Enhancement Scheme, Social Welfare Service Scheme and Rural Infrastructure Development Scheme among others. The coordinator of NAPEP in Lagos State, Chief Yakub Abiola Aromashodu recently spoke on the misconceptions people have about NAPEP's activities."
cassava;sweet potato,"Floods Cut Off Katakwi, Amuria Roads Again",https://allafrica.com/stories/200811170542.html,"Uganda: Floods Cut Off Katakwi, Amuria Roads Again",16 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — FLOODS have again cut off the Katakwi-Amuria road after Ajelek Bridge that connects the two districts collapsed.
A total of 6,222 households in Katakwi district have been affected."
cassava;yam,"Second Niger Bridge Still Undone? I Approved Budget for It 14 Years Ago!,",https://allafrica.com/stories/200811170148.html,"Nigeria: Second Niger Bridge Still Undone? I Approved Budget for It 14 Years Ago!,",16 November 2008,Vanguard (Lagos),N/A,N/A,"Two-time Finance Minister, Dr Kalu Idika Kalu, who, at different times, also served as minister of national planning and minister of transport, penultimate week in Abuja, spoke to Sunday Vanguard on the global economic meltdown and sundry economic issues on the domestic front.
The BGL chairman and member, Presidential Technical Committee on Niger-Delta, also spoke on the Niger Bridge even as he gave insight into what Nigerians should expect from his committee."
cassava;sorghum;sweet potato,Input Trade Fairs Falling Short,https://allafrica.com/stories/200811150158.html,Eswatini: Input Trade Fairs Falling Short,15 November 2008,Inter Press Service,N/A,N/A,"Mbabane — Mary Ntshangase sits under a big umbrella -- a packet of beans in one hand and a packet of peanuts in the other -- wooing customers to her stall.
She is one of the vendors displaying their wares at the input trade fair at Matsanjeni, in the drought-stricken Lubombo region of eastern Swaziland."
cassava;sweet potato,"Volta Basin Problems, Whose Headache? (1)",https://allafrica.com/stories/200811140951.html,"Ghana: Volta Basin Problems, Whose Headache? (1)",14 November 2008,Public Agenda (Accra),N/A,N/A,"Each group of people has a traditional vocation which distinguishes them from others. If you are a costal dweller you may be a fisherman or a hunter if your geographical location is by a forest. This explains reasons for which people resist attempts by governments to relocate them from their ancestral locations no matter how well the intentions. The case of the Kabakas of Uganda needs no elaboration.
If you were a bit old and ever traveled across the Sogakope Bridge in 1970s you would have noticed the commonness of oysters, known as 'adordi' or 'aforli', sold in various forms. Indeed, it was a huge business among the people, particularly the women folks."
cassava,"Over 1.5 Million in Benefit From Return of Cassava, UN Reports",https://allafrica.com/stories/200811140006.html,"Africa: Over 1.5 Million in Benefit From Return of Cassava, UN Reports",13 November 2008,UN News Service,N/A,N/A,"Following years of massive crop losses caused by a devastating virus, the tropical root crop cassava - one of Africa's principal foodstuffs - has made a comeback and is benefiting some 1.65 million people throughout the Great Lakes region, the United Nations Food and Agriculture Organization (FAO) reported today.
""Having cassava back on the table is of major importance, especially to the region's most vulnerable, who have been hit hard by this year's global food crisis,"" said Eric Kueneman, Chief of the FAO Crop and Grassland Service."
cassava,"Disease Devastates Cassava Crop, Threatens Widespread Hunger",https://allafrica.com/stories/200811130803.html,"Congo-Brazzaville: Disease Devastates Cassava Crop, Threatens Widespread Hunger",13 November 2008,UN Integrated Regional Information Networks,N/A,N/A,"Brazzaville — Cassava is the staple food for most people in the Republic of Congo, but this main source of nourishment is being threatened by a disease that has spread to most areas of the country.
""We've been having problems for more than two years and it's getting worse with the mosaic destroying our crops,"" said Rose Ambeto, who has several cassava fields."
cassava,"Floods Strike Again, Kill Two",https://allafrica.com/stories/200811130386.html,"Uganda: Floods Strike Again, Kill Two",12 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — Floods that ravaged the north and northeastern region last year are back, killing two UPDF soldiers in Nakapiripirit and Bukwo districts.
Three districts of Kotido, Abim and Kaabong are now inaccessible from Moroto."
cassava,Corridors of Power,https://allafrica.com/stories/200811130356.html,Uganda: Corridors of Power,12 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — Animal farm
Local government minister Kahinda Otafiire on Tuesday amused Parliament when he said Kampala City Council (KCC) had turned the city into an 'animal farm'. ""Tourists are welcomed by flower gardens fenced with barbed wire instead of green gardens. The impression one gets in a city is an enclosure of animals. ""In Europe and other cities green natural vegetation is treasured. In the United Arab Emirates green is treasure number one, while in Uganda the natural beauty scenery is replaced by barbed wire. Otafiire was requesting parliament to approve $ 33.6m to revamp the city."
cassava,Dutch Youth Get the Feel of Ugandan Life,https://allafrica.com/stories/200811130283.html,Uganda: Dutch Youth Get the Feel of Ugandan Life,12 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — UGANDA is a beautiful country, says Jolanda Vian Schie, a citizen of the Netherlands. And to show how much she appreciates the country Jolanda who has been in and out of Uganda for the last six years married a Ugandan.
So strong is Jolanda's attraction that she brought youth from Netherlands to see Uganda's beauty. Through the Netherlands Young Men's Christian Association (YMCA), Jolanda initiated a partnership with YMCA Uganda. The associations started a Ugandan-Dutch exchange programme for young people to visit and learn about each other's way of life."
cassava;sorghum;sweet potato,Floods Halt Moyo Road Works,https://allafrica.com/stories/200811120701.html,Uganda: Floods Halt Moyo Road Works,11 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — FLOODS have stopped the construction of the Moyo-Obongi road.
The 77-kilometre project, that is to cost sh500m, stalled in September when the River Nile burst its banks due to heavy rains and displaced people in Itula and Gimara sub-counties in Obongi."
cassava,Locals Sue Shell in Dutch Court Over Oil Spills,https://allafrica.com/stories/200811110316.html,Nigeria: Locals Sue Shell in Dutch Court Over Oil Spills,11 November 2008,Vanguard (Lagos),N/A,N/A,"AN environmentalist group and four Nigerians filed suit against Royal Dutch Shell PLC in The Netherlands on Friday, claiming the company was negligent in cleaning up oil spills in Nigeria.
The civil suit filed by the four men and Friends of the Earth is unusual in that it seeks to hold Shell's parent company liable for damages allegedly caused by its Nigerian subsidiary."
cassava,Engineer Wants Citizens to Emphasise Agriculture,https://allafrica.com/stories/200811180846.html,Nigeria: Engineer Wants Citizens to Emphasise Agriculture,10 November 2008,Leadership (Abuja),N/A,N/A,"Mr Anthony Shobo, the country's first chemical engineer, has called on Nigerians to be more involved in agriculture to ensure greater economic balance.
Shobo, who graduated as a chemical engineer in 1957, told the News Agency of Nigeria (NAN), at Effurun in Delta State, that the country should shift emphasis from crude oil since agriculture was more profitable."
cassava,"Country Needs a Blend of Sources of Power, Says Bakare, MD, Nigerian Wire and Cable",https://allafrica.com/stories/200811100662.html,"Nigeria: Country Needs a Blend of Sources of Power, Says Bakare, MD, Nigerian Wire and Cable",9 November 2008,Vanguard (Lagos),N/A,N/A,"Meeting him for the first time, you might mistake him for an undergraduate, because he does not look his age.
Born in Ilesha in Osun State, Lateef Akande Bakare, a chartered accountant, is 53 years old. He is a director in many blue chips companies in the country which cut across the various sectors of the economy, but currently managing director/CEO of the Nigerian Wire & Cable, which he was appointed to turn around last year."
cassava,Export Path Trains Nigerians for Agoa Benefits,https://allafrica.com/stories/200811070242.html,Nigeria: Export Path Trains Nigerians for Agoa Benefits,7 November 2008,Vanguard (Lagos),N/A,N/A,"Export Path, a consortiums of several organisations Vertical Optimisation, Nigerian Export Promotion Council (NEPC), the Nigerian Embassy in Washington DC, US Department of Commerce, NEXIM Bank, and Diamond Bank, has began the process of training Nigerian exporters to enable them access to the United States market and reap some benefits under the African Growth Opportunity Act (AGOA).
The agency provides exporters with three things, viz: It helps them develop products that can sell in the US. ""We provide them financing to manufacture the product and help them sell it. That is what Export Path does,"" according to Emeka Nwankwo, who is coordinating the training."
cassava;sweet potato,Govt Prepares to Approve Biosafety Legislation,https://allafrica.com/stories/200811070020.html,Kenya: Govt Prepares to Approve Biosafety Legislation,6 November 2008,SciDev.Net,N/A,N/A,"Nairobi — The Kenyan government plans to pass its proposed biosafety bill next month (December) following years of delays.
Mary Kamau, a director from the research and technical training division of the Kenyan Ministry of Agriculture, said the Biosafety Bill 2008 should be passed before the Kenyan parliament breaks up for Christmas. After that it will go to President Mwai Kibaki for approval or rejection."
cassava,"We Could Go the Amin, Obote Way",https://allafrica.com/stories/200811101154.html,"Uganda: We Could Go the Amin, Obote Way",5 November 2008,The Observer (Kampala),N/A,N/A,"For three whole days, Radio Uganda blared the startling news by Idi Amin's military spokesman, normally a euphemism for the Big Daddy himself, that a fleet of American, Chinese, Indian and Israeli planes had been sighted over the Indian Ocean near Mombasa, heading to attack Uganda.
It became the slowest flight of military planes in history because to date none of the alleged planes has arrived anywhere in Uganda to discharge their deadly payload. This was one of the favourite antics that delighted Amin to dramatize himself at a time when his blood drenched regime was besieged with innumerable difficulties just before it collapsed from its misadventure with Tanzania."
cassava,Citizens Urged to Vote for PNC,https://allafrica.com/stories/200811110502.html,Ghana: Citizens Urged to Vote for PNC,5 November 2008,Accra Mail (Accra),N/A,N/A,"Hajia Alima Ali, National Women Organiser of the People's National Convention (PNC), has called on Ghanaians to vote for the party on 7 December for peace and unity.
She also urged the electorate to vote against the New Patriotic Party (NPP) and National Democratic Congress (NDC) in the December 7 polls because the two parties were not trustworthy."
banana;cassava;sorghum,Soroti Scientists to Revive Cotton Growing,https://allafrica.com/stories/200811060393.html,Uganda: Soroti Scientists to Revive Cotton Growing,5 November 2008,The Monitor (Kampala),N/A,N/A,"Scientists in Soroti are set to start a research in the genetically modified cotton in a bid to rescue farmers from the conventional cotton which had suffered a set back in production due to the ball warm pest thereby resulting into poor yields.
The Director of the National Semi Arid Resources Research Institute, Serere (NaSARRI), Dr Tom Areke with his team have already ploughed approximately one acre of land on the institute land for the field trials."
cassava,Closing the National Poverty Gap,https://allafrica.com/stories/200811061009.html,Ghana: Closing the National Poverty Gap,4 November 2008,Africa Renewal (United Nations),N/A,N/A,"Tamale — Many of the women at the workshop of the Pagsung shea butter association are in their forties and fifties. Previously, each had collected and processed shea nuts as an individual, but earned so little she could barely get by. ""We found if we came together we could make more and sell more,"" explains Safiya Hassan, a recent university graduate who is helping the women.
Mixing shea butter for soap production in Tamale, the capital of Ghana's Northern Region: For poor women, even modest increases in their incomes can make a big difference."
banana;cassava,A United Front Gives a Better Platform,https://allafrica.com/stories/200811050225.html,Uganda: A United Front Gives a Better Platform,4 November 2008,The Monitor (Kampala),N/A,N/A,"Can Ugandan farmers unite and form a strong body and can they influence the government to come up with farmer friendly policies? Can farmers make an impact on government decisions about such issues as the environment, biotechnology or budgetary allocations to agriculture?
Are they capable of lobbying for resources to improve production and productivity? Are they in position to create strong marketing systems for their produce within and outside the country? Are they empowered to determine their own prices for their produce?"
cassava,"Rebels Beheaded Civilians, Says Victim",https://allafrica.com/stories/200811040850.html,"Sierra Leone: Rebels Beheaded Civilians, Says Victim",4 November 2008,Concord Times (Freetown),N/A,N/A,"The Hague — A war victim has told the trial for former Liberian President Charles Taylor in The Hague that rebels decapitated human beings during the war in Sierra Leone.
The prosecution witness Mustapha Mansaray, 60, said in 1993 rebels hacked off the heads of civilians including his uncle, Jibril Turay and connected them to a rope used to man checkpoints in Maola, Pujehun district."
cassava,Country Produces More Rice,https://allafrica.com/stories/200811040065.html,Uganda: Country Produces More Rice,3 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — RICE production in Uganda has increased from 50,000 to 170,000 tonnes per annum.
This has made the country reduce rice imports from 60,000 metric tones in 2005 to 35,000 tonnes in 2007, saving about $30m in the process and improving food security, the state minister for fisheries, Fred Mukisa, has said."
cassava,Kyabazinga Storm Brews,https://allafrica.com/stories/200811030455.html,Uganda: Kyabazinga Storm Brews,2 November 2008,The Monitor (Kampala),N/A,N/A,"They depend on fene (jack fruit) for survival. Sometimes jiggers harass them. The main tarmac road passing through the sub-region is used for drying cassava because there is little economic activity.
Poverty is the main story. But they have regularly overwhelmingly voted NRM and for President Yoweri Museveni. These fellows are known as the Basoga peasants. However, it appears their marriage is getting rocky."
cassava;plantain;yam,Abacha Years - How Wole Soyinka Relocated to US,https://allafrica.com/stories/200811030411.html,Nigeria: Abacha Years - How Wole Soyinka Relocated to US,2 November 2008,Vanguard (Lagos),N/A,N/A,"Professor Wole Soyinka - the Nobel Prize winner - flew into Frankfurt, Germany on October 15 to receive the first Maikgrafin Wilhelmine prize awarded him by the city and University of Bayreuth.
As he came out of the plane, Soyinka walked briskly pass the arrival hall. He was the first person to pass through the entry gate. He was received by Mr. Gerd Meuer, his journalist friend and German translator of over four decades. For Meuer, that was not a surprise because he had known Soyinka to be a ""light traveller"" over the years. He knew Soyinka as someone who travels ""with a tiny cabin-troller, so he doesn't have to wait for any luggage."""
cassava,Investigate Teacher for Using Pupils for Labour- Parent,https://allafrica.com/stories/200811031145.html,Ghana: Investigate Teacher for Using Pupils for Labour- Parent,1 November 2008,Accra Mail (Accra),N/A,N/A,"Mrs Sarah Abban, a parent, has appealed to the Director-General of the Ghana Education Service (GES) to launch a full scale investigations into the alleged use of pupils for labour ""on contract hours"" by the head teacher of the Gomoa Brofoyeduru Catholic Primary School.
She said using pupils during school hours was against the rules and regulations of GES, but Mr John K Fenu, head teacher is alleged of doing so."
banana;cassava;sorghum,Climate Change Can Be Managed,https://allafrica.com/stories/200811030115.html,Uganda: Climate Change Can Be Managed,1 November 2008,New Vision (Kampala),N/A,N/A,"Kampala — UGANDANS have been urged to take advantage of the current rise in global food prices to grow food which will supplement their salary as well as other income.
But Africa, and indeed the world, still faces a stiff challenge of sustaining food production in the light of climate change."
cassava,Lease Holders Destroying Forests,https://allafrica.com/stories/200811010094.html,Uganda: Lease Holders Destroying Forests,1 November 2008,The Monitor (Kampala),N/A,N/A,"Hoima — Patrick Katabaazi,32, has a rice garden in Kasogoire Forest Reserve in Hoima District. ""The soils here are very fertile, I expect to harvest more than 200 bags out of this (rice) garden"" Mr Katabaazi says. He anticipates to earn about Shs2 million if he sales his harvest at 1,000 per kilogram. Little does he mind that his garden is in an environment conservation area.
He is among several people who the National Forestry Authority (NFA) officials are accusing of encroachment and failing the conservation efforts. This is after the NFA offered land in selected central forest reserves to private developers to plant trees for sustainable conservation efforts."
cassava;sorghum,Army Promotes Agriculture in Karamoja Region,https://allafrica.com/stories/200811010092.html,Uganda: Army Promotes Agriculture in Karamoja Region,1 November 2008,The Monitor (Kampala),N/A,N/A,"Karamoja — In an unprecedented move, the Uganda People's Defence Forces has joined hands with residents in the famine stricken Karamoja region to engage in mass agriculture.
Despite the long spells of drought in the sub-region, this year's harvests from a few farmers visited during the tour of the area reflect that the region has fertile soils that can support the growth of sim sim, beans, maize, sunflower, millet, sorghum, potatoes, onions and cassava among others."
banana;cassava,Nyarugenge Residents Query KCC's Valuation Process,https://allafrica.com/stories/200811010044.html,Rwanda: Nyarugenge Residents Query KCC's Valuation Process,1 November 2008,The New Times (Kigali),N/A,N/A,"Kigali — Residents of Nyarugenge District who are supposed to be relocated to pave way for for the implementation of the City's 50-year master plan have complained that the valuation of their property is being done unfairly.
The residents from the ten sectors of Nyarugenge district told the Mayor Nyarugenge, Origene Rutayisire, and the Vice Mayor of Kigali City Council Jeanne d'Arc Gakuba, that the valuation specialists are valuing property without the owners' participation."
cassava,Villagers Resort to Wild Fruits As Food Shortages Worsen,https://allafrica.com/stories/200810310963.html,Zimbabwe: Villagers Resort to Wild Fruits As Food Shortages Worsen,31 October 2008,Zimbabwe Independent (Harare),N/A,N/A,"Dubula Dumezweni Sibanda (77) holds his head in his hands as he narrates the ordeal people in Lupane District and millions of other Zimbabweans are faced with as a result of hunger due to acute food shortages.
Sibanda, who is taking care of six grandchildren, says people in his district are now surviving on wild fruits and roots from edible local plants and trees."
cassava,Will Jatropha Invade?,https://allafrica.com/stories/200810310725.html,Mozambique: Will Jatropha Invade?,30 October 2008,Fahamu (Oxford),N/A,N/A,"Reflecting on the fifth International Via Campesina Conference held in Maputo, Mozambique, on 19 October, John E. Peck examines the ongoing struggle around 'biofuels' and unpacks the extent to which global discourses on solutions climate change have been commandeered by multinational corporations. With a particular focus on Jatropha, the author explores the crop's likely impact in Mozambique and the consequences for food sovereignty, land use, and contested resources, and argues that true progress towards sustainable agriculture will only be attained once governments cease to emphasise agro-fuel subsidies.
On 19 October 2008, at the opening ceremony of the Fifth International Via Campesina Conference in Maputo, Mozambique, over 600 representatives from 50-plus countries were gathered to hear a welcome address by the President of the Republic of Mozambique, Armando EmÃƒÂ­io Guebuza. While President Guebuza had some encouraging remarks about the future potential of peasant agriculture, his suggestion that Jatropha was a solution for Mozambique's energy crisis was not well received by many in the audience. Jatropha is but one of a whole host of crops (including maize, soya, canola, sugarcane, cassava, sunflower, palm, coconut, and castor among others) now being aggressively promoted as feedstock for the global agro-fuel industrial complex. Such crops, often genetically engineered, grown in monoculture plantations, and destined for export markets, hardly deserve to be called 'biofuels' since they have no life-affirming qualities and undermine all the basic principles of food sovereignty."
cassava,Clandestine Cannabis Farmers Feed Growing Drug Abuse,https://allafrica.com/stories/200810310029.html,Africa: Clandestine Cannabis Farmers Feed Growing Drug Abuse,30 October 2008,UN Integrated Regional Information Networks,N/A,N/A,"Praia — Farmers in West Africa are turning to cannabis as a quick cash crop, feeding the biggest illegal drug market in the world.
UN Office on Drugs and Crime's (UNODC) director for West Africa, Antonio Mazzitelli, told IRIN clandestine farmers are lured by quick earnings: ""Faced with the choice of cannabis or cassava, some choose easy money."""
cassava,NEPC Tasks Tobacco Manufacturers on Diversification,https://allafrica.com/stories/200810300122.html,Nigeria: NEPC Tasks Tobacco Manufacturers on Diversification,30 October 2008,Vanguard (Lagos),N/A,N/A,"The Nigerian Export Pro-motion Council (NEPC) has urged tobacco manufacturers in the country to diversify into other non-oil export businesses that can generate jobs, good profit and foreign exchange earnings.
They also said NEPC can initiate establishment of Industrial Parks in a Public/Private Partnership arrangement to help the small and medium enterprises ameliorate their challenges given the current state of infrastructure facilities. This could be taken as part of the tobacco sector's social responsibility to the Nigerian community."
cassava;sweet potato,Survival Recipe Book,https://allafrica.com/stories/200810290757.html,Zimbabwe: Survival Recipe Book,29 October 2008,UN Integrated Regional Information Networks,N/A,N/A,"Bulawayo — Rural Zimbabweans have always turned to an emergency larder of wild foods to see them through hard times, but in this year of shortages and dizzying prices for all basic foodstuffs, the fruits and roots foraged from the bush are keeping many alive.
In the southern province of Matabeleland North, villagers are relying on a variety of wild fruits, tubers and okra-like vegetables, which become more abundant as the rainy season progresses."
cassava,Students Commend Varsity's Work-Study Programme,https://allafrica.com/stories/200810290574.html,Nigeria: Students Commend Varsity's Work-Study Programme,28 October 2008,This Day (Lagos),N/A,N/A,"Lagos — Three years after the university established the Obafemi Awolowo University Students' Support Services (OAUSSS), also known as the Work-Study Programme, some beneficiaries testify that the initiative not only provides financial assistance, but life-long skills as well. Uchechukwu Nnaike reports
The Obafemi Awolowo University Students' Support Services (OAUSSS), also known as the Work-Study Programme, was conceived in 2000 when the former Vice-Chancellor, Prof. Roger Makanjuola invited Dr. Stella Williams to prepare a proposal. It eventually began during the 2004/2005 session, when a committee was set up to start it with 300 indigent students."
cassava,"'Agric, Food Security Remains Nepad's Priorities'",https://allafrica.com/stories/200810290519.html,"Africa: 'Agric, Food Security Remains Nepad's Priorities'",28 October 2008,This Day (Lagos),N/A,N/A,"Jos — National Coordinator of New Partnership for African Development (NEPAD) and Special Assistant to President Umaru Yar'Adua on NEPAD, Ambassador Tunji Olagbunji, has described agriculture and food security as top priority issues of the programme in Africa.
Olagbunji stated this at a two day retreat for NEPAD-Nigeria senior officers held at the National Institute for Policy and Strategies Studies( NIPSS) Kuru in Plateau State."
cassava,Ijwere Pleads for Development of Niger Delta,https://allafrica.com/stories/200810280733.html,Nigeria: Ijwere Pleads for Development of Niger Delta,27 October 2008,Daily Independent (Lagos),N/A,N/A,"Lagos — Ten years after the October 17, 1998 pipeline fire disaster that occurred at Atiwor in Jesse, a satellite village in Idjerhe clan in Delta State, leaders from across the country gathered recently at the spot to mark the 10th memorial service.
The essence of the Jesse Summit organised by Green News in collaboration with the New Partnership for Africa's Development (NEPAD) was to fine-tune the best possible ways of creating new investment opportunities that would promote sustainable development for the community."
cassava,Benue Agric Varsity VC Canvasses Self Sufficiency in Food Production,https://allafrica.com/stories/200810271448.html,Nigeria: Benue Agric Varsity VC Canvasses Self Sufficiency in Food Production,26 October 2008,Daily Trust (Abuja),N/A,N/A,"Makurdi — The Vice-Chancellor of the University of Agriculture, Makurdi (UAM), Professor Daniel Uza has called on Nigerians to learn from the lessons of its past failures and plan very well to achieve self sufficiency in food production by the year 2020.
He said this in a paper titled, ""Food Security Policies and Programmes in Nigeria"", delivered at an International Conference on Food Security at the McGill University in Montreal, Canada."
cassava,Guebuza Launches 2008/09 Agricultural Campaign,https://allafrica.com/stories/200810271046.html,Mozambique: Guebuza Launches 2008/09 Agricultural Campaign,26 October 2008,Agencia de Informacao de Mocambique (Maputo),N/A,N/A,"Nicoadala — Hunger is one of the most cruel expressions of poverty, and one of the greatest obstacles to freeing energy and initiative for the country's social and economic development, Mozambican President Armando Guebuza declared on Friday
Speaking at the official launch of the 2008/2009 agricultural campaign in Nicoadala, in the central province of Zambezia, Guebuza stressed the continuing reality of hunger in Mozambique, with many families, in both rural and urban areas, unsure where their next meal will come from."
cassava,Lagos Still Committed to Feeding the Nation -Fashola's Wife,https://allafrica.com/stories/200810270622.html,Nigeria: Lagos Still Committed to Feeding the Nation -Fashola's Wife,26 October 2008,Vanguard (Lagos),N/A,N/A,"Tuesday 21st of October would ever remain fresh in the memory of Itedo-Alaafia/Dado community in Badagry in Lagos State when the first Modern community based agro-processing center was commissioned as part of practical demonstration of the Lagos State government to empower farmers and agro-processors that are predominantly women and are rural-based in Lagos State.
First lady of Lagos, Mrs Abimbola Fashola while commissioning the Cassava processing center said it is part of the efforts of the administration of his excellency, Mr Babatunde Raji Fashola SAN to improve the quality of lives of the people particularly women farmers who engage in the processing of Cassava to produce more with less effort and also make more money from their labour."
cassava,Local Art Mirrors the Emotions of Independence,https://allafrica.com/stories/200810270598.html,Uganda: Local Art Mirrors the Emotions of Independence,26 October 2008,The Monitor (Kampala),N/A,N/A,"As Uganda celebrated her 46th Independence anniversary slightly over two weeks ago, the country's contemporary artists convened at Nommo Gallery and exhibited works depicting the emotions that followed the attainment of self-rule.
On display was an intriguing repertoire of abstract and semi-abstract paintings, metal and wooden sculptures that evoked the deep sorrows of what the country endured on her road to independence, and of course, the revelry that accompanied this achievement. The words of one critic that authentic art must ignite an argument between an artist and his audience struck the mind by just looking at Yusuf Ssali's painting."
banana;cassava;sweet potato;yam,"Displaced First By War, Now By Elephants",https://allafrica.com/stories/200810240788.html,"Uganda: Displaced First By War, Now By Elephants",24 October 2008,UN Integrated Regional Information Networks,N/A,N/A,"Amuru — Marauding elephants in northern Uganda have added to the challenges faced by civilians trying to rebuild their lives in the wake of 20 years of civil war, destroying their crops and prompting some to return to displaced people's (IDP) camps they had only recently left.
""The villagers are scared of the elephants; some of them have sought refuge in huts they had left in the [IDP] camps,"" John Bosco Okullo, a local leader in Amuru District told IRIN."
cassava;yam,What to Do With the Land Use Act?,https://allafrica.com/stories/200810230806.html,Nigeria: What to Do With the Land Use Act?,23 October 2008,Daily Independent (Lagos),N/A,N/A,"On 29th March 1978 a rather monstrous and bizarre law of general application over Land in Nigeria, entitled The Land Use Act. 1978 came into effect.
Its explanatory Note goes thus: ""The Act vests all land comprised in the Territory of each State (except land vested in the Federal Government or its Agencies) solely in the Governor of the State who would hold such land IN TRUST (Capitals of Supplied) for the people. The Governor would henceforth be responsible for allocation of land in all urban areas to individuals resident in the State or to Organizations for residential, agricultural, commercial and other purposes while similar powers with respect to non-urban areas are conferred on Local Government."" This explanation was largely enacted in the opening clauses (Section 1 thereof) of the Act."
cassava,"Saraki Gets Food Science Institute Award, Pledges More for Agric",https://allafrica.com/stories/200810230049.html,"Nigeria: Saraki Gets Food Science Institute Award, Pledges More for Agric",23 October 2008,Vanguard (Lagos),N/A,N/A,"Kwara State Governor, Dr. Bukola Saraki, at Ogbomoso, received the Presidential Award of the Nigerian Institute of Food Science and Technology (NIFST) for Excellence in Agriculture and Food Security Initiatives at its 32nd Conference/AGM, holding in Ladoke Akintola University of Technology (LAUTECH), which began on Tuesday and ended on Thursday, 16th October, 2008.
Food scientists and technologists drawn from universities and polytechnics in the country, scholars, food manufacturers, ministries of agriculture, agencies, research organisations and students are attending the three-day conference, declared open by Osun State Deputy Governor, Erelu Olusola Obada, representing Governor Olagunsoye Oyinlola."
banana;cassava;yam,Museveni Opens 700 Million Plant Lab in Buloba,https://allafrica.com/stories/200810230110.html,Uganda: Museveni Opens 700 Million Plant Lab in Buloba,22 October 2008,New Vision (Kampala),N/A,N/A,"Kampala — PRESIDENT Yoweri Museveni has opened a laboratory that produces plant tissue.
The technology involves the production of multiple plants from a single plant in the absence of seeds or pollinators to produce seeds."
banana;cassava,Keeping It Organic,https://allafrica.com/stories/200810220752.html,Uganda: Keeping It Organic,22 October 2008,The Monitor (Kampala),N/A,N/A,"Farmers working to boost food security and improve their livelihoods in terms of incomes from the produce will now move their minds from the use of chemicals to natural organisms.
Research carried out indicates that in order to maintain food security in the country and the world over, farmers have been boosted by biological control measures of pests and diseases. Mr Kamayombi Bulegeya, a crop protection specialist says farmers can now focus on environmentally friendly methods other than the use of chemicals."
